"Branch","Location","Accounting Document No","Document No","Posting Date","Created Date","Created By","Order No","Order Date","Party Code","Party Name","GL Code","GL Name","Transaction Type","Type(Dr/Cr)","Amount","Clearing Document No","Clearing Document Date","Cleared By"
"West Bengal","Barasat","9900000648","INV/05/100000015/2023/FY-2022/23","30-05-2023","30-05-2023 11:48:19","Mr.Guria","-","08-07-2023","0","Imran A. Pvt. Ltd.","40101000","COGS","Sales","DR","15000.00","-","-","-"
"West Bengal","Barasat","9900000648","INV/05/100000015/2023/FY-2022/23","30-05-2023","30-05-2023 11:48:19","Mr.Guria","-","08-07-2023","0","Imran A. Pvt. Ltd.","10102002","FG Inventory","Sales","CR","-15000.00","-","-","-"
"West Bengal","Barasat","9900000647","INV-0000000002","30-05-2023","30-05-2023 11:40:38","Mr.Guria","-","30-05-2023","0","Supria COMPANY LTD","10101000","Sundry Debtors","Sales","DR","1180.00","-","-","-"
"West Bengal","Barasat","9900000647","INV-0000000002","30-05-2023","30-05-2023 11:40:38","Mr.Guria","-","30-05-2023","0","Supria COMPANY LTD","10102002","FG Inventory","Sales","CR","-1000.00","-","-","-"
"West Bengal","Barasat","9900000647","INV-0000000002","30-05-2023","30-05-2023 11:40:38","Mr.Guria","-","30-05-2023","0","Supria COMPANY LTD","20304005","Output IGST","Sales","CR","-180.00","-","-","-"
"West Bengal","Barasat","9900000646","INV-0000000002","30-05-2023","30-05-2023 11:40:38","Mr.Guria","-","30-05-2023","0","Supria COMPANY LTD","40101000","COGS","Sales","DR","1000.00","-","-","-"
"West Bengal","Barasat","9900000646","INV-0000000002","30-05-2023","30-05-2023 11:40:38","Mr.Guria","-","30-05-2023","0","Supria COMPANY LTD","10102002","FG Inventory","Sales","CR","-1000.00","-","-","-"
"West Bengal","Barasat","9900000645","Doc0001","29-05-2023","29-05-2023 19:11:30","Mr.Guria","-","29-05-2023","-","-","10101000","Sundry Debtors","Purchase","DR","100.00","-","-","-"
"West Bengal","Barasat","9900000645","Doc0001","29-05-2023","29-05-2023 19:11:30","Mr.Guria","-","29-05-2023","-","-","10103000","Cash in Hand","Purchase","CR","-90.00","-","-","-"
"West Bengal","Barasat","9900000645","Doc0001","29-05-2023","29-05-2023 19:11:30","Mr.Guria","-","29-05-2023","-","-","10104000","Bank Account","Purchase","CR","-10.00","-","-","-"
"West Bengal","Barasat","9900000644","INV/05/100000014/2023/FY-2022/23","29-05-2023","29-05-2023 18:37:17","Mr.Guria","-","29-05-2023","0","Tata Consultancy Services Limited","10101000","Sundry Debtors","Sales","DR","11200.00","-","-","-"
"West Bengal","Barasat","9900000644","INV/05/100000014/2023/FY-2022/23","29-05-2023","29-05-2023 18:37:17","Mr.Guria","-","29-05-2023","0","Tata Consultancy Services Limited","10102002","FG Inventory","Sales","CR","-10000.00","-","-","-"
"West Bengal","Barasat","9900000644","INV/05/100000014/2023/FY-2022/23","29-05-2023","29-05-2023 18:37:17","Mr.Guria","-","29-05-2023","0","Tata Consultancy Services Limited","20304006","Output CGST","Sales","CR","-600.00","-","-","-"
"West Bengal","Barasat","9900000644","INV/05/100000014/2023/FY-2022/23","29-05-2023","29-05-2023 18:37:17","Mr.Guria","-","29-05-2023","0","Tata Consultancy Services Limited","20304007","Output SGST","Sales","CR","-600.00","-","-","-"
"West Bengal","Barasat","9900000643","INV/05/100000014/2023/FY-2022/23","29-05-2023","29-05-2023 18:37:17","Mr.Guria","-","29-05-2023","0","Tata Consultancy Services Limited","40101000","COGS","Sales","DR","10000.00","-","-","-"
"West Bengal","Barasat","9900000643","INV/05/100000014/2023/FY-2022/23","29-05-2023","29-05-2023 18:37:17","Mr.Guria","-","29-05-2023","0","Tata Consultancy Services Limited","10102002","FG Inventory","Sales","CR","-10000.00","-","-","-"
"West Bengal","Barasat","9900000642","INV/05/100000013/2023/FY-2022/23","27-05-2023","27-05-2023 09:20:29","Mr.Guria","-","27-05-2023","0","ZOMATO LIMITED","10101000","Sundry Debtors","Sales","DR","113591.52","-","-","-"
"West Bengal","Barasat","9900000642","INV/05/100000013/2023/FY-2022/23","27-05-2023","27-05-2023 09:20:29","Mr.Guria","-","27-05-2023","0","ZOMATO LIMITED","10102002","FG Inventory","Sales","CR","-96264.00","-","-","-"
"West Bengal","Barasat","9900000642","INV/05/100000013/2023/FY-2022/23","27-05-2023","27-05-2023 09:20:29","Mr.Guria","-","27-05-2023","0","ZOMATO LIMITED","20304005","Output IGST","Sales","CR","-17327.52","-","-","-"
"West Bengal","Barasat","9900000641","INV/05/100000013/2023/FY-2022/23","27-05-2023","27-05-2023 09:20:29","Mr.Guria","-","27-05-2023","0","ZOMATO LIMITED","40101000","COGS","Sales","DR","96264.00","-","-","-"
"West Bengal","Barasat","9900000641","INV/05/100000013/2023/FY-2022/23","27-05-2023","27-05-2023 09:20:29","Mr.Guria","-","27-05-2023","0","ZOMATO LIMITED","10102002","FG Inventory","Sales","CR","-96264.00","-","-","-"
"West Bengal","Barasat","9900000640","INV/05/100000012/2023/FY-2022/23","26-05-2023","26-05-2023 20:53:17","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","10101000","Sundry Debtors","Sales","DR","500.00","-","-","-"
"West Bengal","Barasat","9900000640","INV/05/100000012/2023/FY-2022/23","26-05-2023","26-05-2023 20:53:17","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","10102002","FG Inventory","Sales","CR","-500.00","-","-","-"
"West Bengal","Barasat","9900000640","INV/05/100000012/2023/FY-2022/23","26-05-2023","26-05-2023 20:53:17","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","20304006","Output CGST","Sales","CR","0.00","-","-","-"
"West Bengal","Barasat","9900000640","INV/05/100000012/2023/FY-2022/23","26-05-2023","26-05-2023 20:53:17","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","20304007","Output SGST","Sales","CR","0.00","-","-","-"
"West Bengal","Barasat","9900000639","INV/05/100000012/2023/FY-2022/23","26-05-2023","26-05-2023 20:53:17","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","40101000","COGS","Sales","DR","500.00","-","-","-"
"West Bengal","Barasat","9900000639","INV/05/100000012/2023/FY-2022/23","26-05-2023","26-05-2023 20:53:17","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","10102002","FG Inventory","Sales","CR","-500.00","-","-","-"
"West Bengal","Barasat","9900000638","INV/05/100000011/2023/FY-2022/23","26-05-2023","26-05-2023 20:49:00","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","10101000","Sundry Debtors","Sales","DR","525.00","-","-","-"
"West Bengal","Barasat","9900000638","INV/05/100000011/2023/FY-2022/23","26-05-2023","26-05-2023 20:49:00","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","10102002","FG Inventory","Sales","CR","-500.00","-","-","-"
"West Bengal","Barasat","9900000638","INV/05/100000011/2023/FY-2022/23","26-05-2023","26-05-2023 20:49:00","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","20304005","Output IGST","Sales","CR","-25.00","-","-","-"
"West Bengal","Barasat","9900000637","INV/05/100000011/2023/FY-2022/23","26-05-2023","26-05-2023 20:49:00","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","40101000","COGS","Sales","DR","500.00","-","-","-"
"West Bengal","Barasat","9900000637","INV/05/100000011/2023/FY-2022/23","26-05-2023","26-05-2023 20:49:00","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","10102002","FG Inventory","Sales","CR","-500.00","-","-","-"
"West Bengal","Barasat","9900000636","INV/05/100000010/2023/FY-2022/23","26-05-2023","26-05-2023 20:41:40","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","10101000","Sundry Debtors","Sales","DR","420.00","-","-","-"
"West Bengal","Barasat","9900000636","INV/05/100000010/2023/FY-2022/23","26-05-2023","26-05-2023 20:41:40","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","10102002","FG Inventory","Sales","CR","-400.00","-","-","-"
"West Bengal","Barasat","9900000636","INV/05/100000010/2023/FY-2022/23","26-05-2023","26-05-2023 20:41:40","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","20304005","Output IGST","Sales","CR","-20.00","-","-","-"
"West Bengal","Barasat","9900000635","INV/05/100000010/2023/FY-2022/23","26-05-2023","26-05-2023 20:41:40","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","40101000","COGS","Sales","DR","400.00","-","-","-"
"West Bengal","Barasat","9900000635","INV/05/100000010/2023/FY-2022/23","26-05-2023","26-05-2023 20:41:40","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","10102002","FG Inventory","Sales","CR","-400.00","-","-","-"
"West Bengal","Barasat","9900000634","INV/05/100000009/2023/FY-2022/23","26-05-2023","26-05-2023 20:37:47","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","10101000","Sundry Debtors","Sales","DR","0.00","-","-","-"
"West Bengal","Barasat","9900000634","INV/05/100000009/2023/FY-2022/23","26-05-2023","26-05-2023 20:37:47","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","10102002","FG Inventory","Sales","CR","0.00","-","-","-"
"West Bengal","Barasat","9900000634","INV/05/100000009/2023/FY-2022/23","26-05-2023","26-05-2023 20:37:47","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","20304006","Output CGST","Sales","CR","0.00","-","-","-"
"West Bengal","Barasat","9900000634","INV/05/100000009/2023/FY-2022/23","26-05-2023","26-05-2023 20:37:47","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","20304007","Output SGST","Sales","CR","0.00","-","-","-"
"West Bengal","Barasat","9900000633","INV/05/100000009/2023/FY-2022/23","26-05-2023","26-05-2023 20:37:47","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","40101000","COGS","Sales","DR","0.00","-","-","-"
"West Bengal","Barasat","9900000633","INV/05/100000009/2023/FY-2022/23","26-05-2023","26-05-2023 20:37:47","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","10102002","FG Inventory","Sales","CR","0.00","-","-","-"
"West Bengal","Barasat","9900000632","INV/05/100000008/2023/FY-2022/23","26-05-2023","26-05-2023 20:23:00","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","10101000","Sundry Debtors","Sales","DR","43117.20","-","-","-"
"West Bengal","Barasat","9900000632","INV/05/100000008/2023/FY-2022/23","26-05-2023","26-05-2023 20:23:00","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","10102002","FG Inventory","Sales","CR","-36540.00","-","-","-"
"West Bengal","Barasat","9900000632","INV/05/100000008/2023/FY-2022/23","26-05-2023","26-05-2023 20:23:00","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","20304005","Output IGST","Sales","CR","-6577.20","-","-","-"
"West Bengal","Barasat","9900000631","INV/05/100000008/2023/FY-2022/23","26-05-2023","26-05-2023 20:23:00","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","40101000","COGS","Sales","DR","36540.00","-","-","-"
"West Bengal","Barasat","9900000631","INV/05/100000008/2023/FY-2022/23","26-05-2023","26-05-2023 20:23:00","Mr.Guria","-","26-05-2023","0","ZOMATO LIMITED","10102002","FG Inventory","Sales","CR","-36540.00","-","-","-"
"West Bengal","Barasat","9900000630","INV7536374","25-05-2023","25-05-2023 14:17:19","Mr.Guria","PO2305007","19-05-2023","61221103","ACCENTURE SOLUTIONS PRIVATE LIMITED","20301001","GR/IR","Purchase","DR","4800.00","-","-","-"
"West Bengal","Barasat","9900000630","INV7536374","25-05-2023","25-05-2023 14:17:19","Mr.Guria","PO2305007","19-05-2023","61221103","ACCENTURE SOLUTIONS PRIVATE LIMITED","20304003","Input IGST","Purchase","DR","240.00","-","-","-"
"West Bengal","Barasat","9900000630","INV7536374","25-05-2023","25-05-2023 14:17:19","Mr.Guria","PO2305007","19-05-2023","61221103","ACCENTURE SOLUTIONS PRIVATE LIMITED","20301003","Vendor A/C","Purchase","CR","-5040.00","-","-","-"
"West Bengal","Barasat","9900000629","ST2023055765","23-05-2023","23-05-2023 17:15:34","Mr.Guria","-","23-05-2023","","","10102001","RM Inventory","StockTransfer","DR","0.00","-","-","-"
"West Bengal","Barasat","9900000628","INV202305198650","19-05-2023","19-05-2023 16:21:22","Mr.Guria","-","19-05-2023","0","A.B.C LIMITED","10101000","Sundry Debtors","Sales","DR","31978.00","-","-","-"
"West Bengal","Barasat","9900000628","INV202305198650","19-05-2023","19-05-2023 16:21:22","Mr.Guria","-","19-05-2023","0","A.B.C LIMITED","20000000","Liabilities","Sales","CR","-1000.00","-","-","-"
"West Bengal","Barasat","9900000628","INV202305198650","19-05-2023","19-05-2023 16:21:22","Mr.Guria","-","19-05-2023","0","A.B.C LIMITED","10102002","FG Inventory","Sales","CR","-26100.00","-","-","-"
"West Bengal","Barasat","9900000628","INV202305198650","19-05-2023","19-05-2023 16:21:22","Mr.Guria","-","19-05-2023","0","A.B.C LIMITED","20304005","Output IGST","Sales","CR","-4878.00","-","-","-"
"West Bengal","Barasat","9900000627","INV202305198650","19-05-2023","19-05-2023 16:21:22","Mr.Guria","-","19-05-2023","0","A.B.C LIMITED","40101000","COGS","Sales","DR","27100.00","-","-","-"
"West Bengal","Barasat","9900000627","INV202305198650","19-05-2023","19-05-2023 16:21:22","Mr.Guria","-","19-05-2023","0","A.B.C LIMITED","20000000","Liabilities","Sales","CR","-1000.00","-","-","-"
"West Bengal","Barasat","9900000627","INV202305198650","19-05-2023","19-05-2023 16:21:22","Mr.Guria","-","19-05-2023","0","A.B.C LIMITED","10102002","FG Inventory","Sales","CR","-26100.00","-","-","-"
"West Bengal","Barasat","9900000626","INV202305193894","19-05-2023","19-05-2023 12:53:20","Mr.Guria","-","19-05-2023","0","A.B.C LIMITED","10101000","Sundry Debtors","Sales","DR","8979.80","-","-","-"
"West Bengal","Barasat","9900000626","INV202305193894","19-05-2023","19-05-2023 12:53:20","Mr.Guria","-","19-05-2023","0","A.B.C LIMITED","10102002","FG Inventory","Sales","CR","-7610.00","-","-","-"
"West Bengal","Barasat","9900000626","INV202305193894","19-05-2023","19-05-2023 12:53:20","Mr.Guria","-","19-05-2023","0","A.B.C LIMITED","20304005","Output IGST","Sales","CR","-1369.80","-","-","-"
"West Bengal","Barasat","9900000625","INV202305193894","19-05-2023","19-05-2023 12:53:20","Mr.Guria","-","19-05-2023","0","A.B.C LIMITED","40101000","COGS","Sales","DR","7610.00","-","-","-"
"West Bengal","Barasat","9900000625","INV202305193894","19-05-2023","19-05-2023 12:53:20","Mr.Guria","-","19-05-2023","0","A.B.C LIMITED","10102002","FG Inventory","Sales","CR","-7610.00","-","-","-"
"West Bengal","Barasat","9900000624","INV202305179717","17-05-2023","17-05-2023 18:01:56","Mr.Guria","-","17-05-2023","0","Tata Consultancy Services Ltd","10101000","Sundry Debtors","Sales","DR","11788.20","-","-","-"
"West Bengal","Barasat","9900000624","INV202305179717","17-05-2023","17-05-2023 18:01:56","Mr.Guria","-","17-05-2023","0","Tata Consultancy Services Ltd","10102002","FG Inventory","Sales","CR","-9990.00","-","-","-"
"West Bengal","Barasat","9900000624","INV202305179717","17-05-2023","17-05-2023 18:01:56","Mr.Guria","-","17-05-2023","0","Tata Consultancy Services Ltd","20304005","Output IGST","Sales","CR","-1798.20","-","-","-"
"West Bengal","Barasat","9900000623","INV202305179717","17-05-2023","17-05-2023 18:01:56","Mr.Guria","-","17-05-2023","0","Tata Consultancy Services Ltd","40101000","COGS","Sales","DR","9990.00","-","-","-"
"West Bengal","Barasat","9900000623","INV202305179717","17-05-2023","17-05-2023 18:01:56","Mr.Guria","-","17-05-2023","0","Tata Consultancy Services Ltd","10102002","FG Inventory","Sales","CR","-9990.00","-","-","-"
"West Bengal","Barasat","9900000622","1684326537951/1","17-05-2023","17-05-2023 17:59:36","Mr.Guria","SO2305026","17-05-2023","0","HAPPIEST MINDS TECHNOLOGIES LIMITED","10101000","Sundry Debtors","Sales","DR","6867.60","-","-","-"
"West Bengal","Barasat","9900000622","1684326537951/1","17-05-2023","17-05-2023 17:59:36","Mr.Guria","SO2305026","17-05-2023","0","HAPPIEST MINDS TECHNOLOGIES LIMITED","10102002","FG Inventory","Sales","CR","-5820.00","-","-","-"
"West Bengal","Barasat","9900000622","1684326537951/1","17-05-2023","17-05-2023 17:59:36","Mr.Guria","SO2305026","17-05-2023","0","HAPPIEST MINDS TECHNOLOGIES LIMITED","20304005","Output IGST","Sales","CR","-1047.60","-","-","-"
"West Bengal","Barasat","9900000621","1684326537951/1","17-05-2023","17-05-2023 17:59:36","Mr.Guria","SO2305026","17-05-2023","","","40101000","COGS","Sales","DR","5820.00","-","-","-"
"West Bengal","Barasat","9900000621","1684326537951/1","17-05-2023","17-05-2023 17:59:36","Mr.Guria","SO2305026","17-05-2023","","","10102002","FG Inventory","Sales","CR","-5820.00","-","-","-"
"West Bengal","Barasat","9900000620","INV202305177575","17-05-2023","17-05-2023 16:06:55","Mr.Guria","-","17-05-2023","0","","10101000","Sundry Debtors","Sales","DR","59000.00","-","-","-"
"West Bengal","Barasat","9900000620","INV202305177575","17-05-2023","17-05-2023 16:06:55","Mr.Guria","-","17-05-2023","0","","20304006","Output CGST","Sales","CR","-4500.00","-","-","-"
"West Bengal","Barasat","9900000620","INV202305177575","17-05-2023","17-05-2023 16:06:55","Mr.Guria","-","17-05-2023","0","","20304007","Output SGST","Sales","CR","-4500.00","-","-","-"
"West Bengal","Barasat","9900000620","INV202305177575","17-05-2023","17-05-2023 16:06:55","Mr.Guria","-","17-05-2023","0","","30101000","Domestic Good Sales","Sales","CR","-50000.00","-","-","-"
"West Bengal","Barasat","9900000619","INV202305152903","15-05-2023","15-05-2023 12:29:19","Mr.Guria","-","15-05-2023","0","","10101000","Sundry Debtors","Sales","DR","6159.60","-","-","-"
"West Bengal","Barasat","9900000619","INV202305152903","15-05-2023","15-05-2023 12:29:19","Mr.Guria","-","15-05-2023","0","","20304005","Output IGST","Sales","CR","-939.60","-","-","-"
"West Bengal","Barasat","9900000618","INV202305152903","15-05-2023","15-05-2023 12:29:19","Mr.Guria","-","15-05-2023","","","40101000","COGS","Sales","DR","5220.00","-","-","-"
"West Bengal","Barasat","9900000617","ST2023058816","15-05-2023","15-05-2023 11:44:32","Mr.Guria","-","15-05-2023","","","10102001","RM Inventory","StockTransfer","DR","0.00","-","-","-"
"West Bengal","Barasat","9900000617","ST2023058816","15-05-2023","15-05-2023 11:44:32","Mr.Guria","-","15-05-2023","","","10102002","FG Inventory","StockTransfer","CR","-0.09","-","-","-"
"West Bengal","Barasat","9900000616","INV202305021128","02-05-2023","02-05-2023 15:27:55","Mr.Guria","-","02-05-2023","0","","10101000","Sundry Debtors","Sales","DR","23588.20","-","-","-"
"West Bengal","Barasat","9900000616","INV202305021128","02-05-2023","02-05-2023 15:27:55","Mr.Guria","-","02-05-2023","0","","20304006","Output CGST","Sales","CR","-1799.10","-","-","-"
"West Bengal","Barasat","9900000616","INV202305021128","02-05-2023","02-05-2023 15:27:55","Mr.Guria","-","02-05-2023","0","","20304007","Output SGST","Sales","CR","-1799.10","-","-","-"
"West Bengal","Barasat","9900000615","INV202305021128","02-05-2023","02-05-2023 15:27:55","Mr.Guria","-","02-05-2023","","","40101000","COGS","Sales","DR","19990.00","-","-","-"
"West Bengal","Barasat","9900000614","UTR2343234","01-05-2023","02-05-2023 12:10:09","Mr.Guria","-","01-05-2023","51230102","TRACK FOUR INFOTEC (I) PRIVATE LIMITED","10104000","Bank Account","Collection","DR","500.00","-","-","-"
"West Bengal","Barasat","9900000614","UTR2343234","01-05-2023","02-05-2023 12:10:09","Mr.Guria","-","01-05-2023","51230102","TRACK FOUR INFOTEC (I) PRIVATE LIMITED","10101000","Sundry Debtors","Collection","CR","-500.00","-","-","-"
